segmentId,type,startKm,endKm,distanceKm,elevGainM,elevLossM,avgGrade,isAidSplit,distanceEqKm,speedEqKmh,speedKmh,timeSec,startLat,startLon,endLat,endLon
0,run_up,0.0,6.754782676352013,6.754782676352013,139.33333333333331,49.799999999999955,0.020627359903247346,False,8.148116009685346,12.0,0.0,2444,45.45021,4.39842,45.47302,4.45772
1,down,6.754782676352013,9.138289772364695,2.383507096012682,23.599999999999966,131.0,-0.05496102789840529,False,2.619507096012682,0.0,10.0,858,45.47302,4.45772,45.48825,4.45677
2,run_up,9.138289772364695,10.73933813250133,1.6010483601366357,75.19999999999999,28.80000000000001,0.04696922458580971,False,2.3530483601366354,12.0,0.0,706,45.48825,4.45677,45.49908,4.45579
3,steep_up,10.73933813250133,12.001372069679924,1.2620339371785931,143.20000000000005,0.0,0.11346763013373348,False,2.6940339371785935,12.0,0.0,808,45.49908,4.45579,45.50569,4.45847
4,flat,12.001372069679924,13.814196150039932,1.8128240803600075,25.200000000000045,25.600000000000023,-0.00022065020226371969,False,2.064824080360008,10.0,0.0,743,45.50569,4.45847,45.51851,4.47027
5,run_up,13.814196150039932,14.574805973820393,0.7606098237804613,52.0,0.39999999999997726,0.06836619561596542,False,1.2806098237804613,12.0,0.0,384,45.51851,4.47027,45.52219,4.46728
6,down,14.574805973820393,15.781862344509157,1.2070563706887647,0.39999999999997726,38.200000000000045,-0.031647237799012275,False,1.2110563706887645,0.0,10.0,435,45.52219,4.46728,45.52943,4.47439
7,run_up,15.781862344509157,18.064598954437837,2.28273660992868,87.39999999999998,5.599999999999909,0.038287378237093515,False,3.1567366099286795,12.0,0.0,947,45.52943,4.47439,45.53368,4.48657
8,flat,18.064598954437837,21.19942301017425,3.134824055736413,65.79999999999995,47.60000000000002,0.005805748481065711,False,3.7928240557364123,10.0,0.0,1365,45.53368,4.48657,45.54938,4.50635
9,run_up,21.19942301017425,21.947231657232546,0.7478086470582959,47.39999999999998,7.600000000000023,0.06338519912341277,False,1.2218086470582956,12.0,0.0,367,45.54938,4.50635,45.55247,4.50219
10,flat,21.947231657232546,23.512249736473198,1.5650180792406516,83.0,113.20000000000005,-0.01929690167838388,False,2.3950180792406517,10.0,0.0,862,45.55247,4.50219,45.56137,4.49969
11,run_up,23.512249736473198,25.918977744716877,2.406728008243679,134.60000000000014,33.80000000000007,0.05592655237274823,False,3.7527280082436802,12.0,0.0,1126,45.56137,4.49969,45.56979,4.52084
12,down,25.918977744716877,28.167121152370303,2.2481434076534264,5.399999999999977,105.39999999999998,-0.04688313016028399,False,2.302143407653426,0.0,10.0,809,45.56979,4.52084,45.57149,4.54551
13,run_up,28.167121152370303,30.418687281627772,2.251566129257469,79.60000000000002,0.6000000000000227,0.03535316994053861,False,3.0475661292574694,12.0,0.0,914,45.57149,4.54551,45.5842,4.53983
14,down,30.418687281627772,32.14502603503197,1.726338753404196,10.399999999999977,58.19999999999993,-0.03371296617493779,False,1.830338753404196,0.0,10.0,621,45.5842,4.53983,45.59436,4.5503
15,down,32.14502603503197,33.889841801244216,1.7448157662122483,0.6000000000000227,124.20000000000005,-0.07118230039244827,True,1.7508157662122485,0.0,10.0,628,45.59436,4.5503,45.5959,4.56818
16,flat,33.889841801244216,34.15395445462717,0.2641126533829521,2.199999999999932,0.9999999999998863,0.008329778872086168,True,0.2861126533829514,10.0,0.0,103,45.5959,4.56818,45.59685,4.57101
17,down,34.15395445462717,35.221904184489965,1.0679497298627965,2.0,129.5999999999999,-0.12135402667001013,False,1.0879497298627965,0.0,10.0,384,45.59685,4.57101,45.59653,4.58162
18,run_up,35.221904184489965,36.10403599215363,0.8821318076636615,58.200000000000045,6.0,0.06597653490598368,False,1.464131807663662,12.0,0.0,439,45.59653,4.58162,45.59438,4.59046
19,down,36.10403599215363,37.225999208612386,1.1219632164587594,2.7999999999999545,32.39999999999998,-0.028877952079626776,False,1.149963216458759,0.0,10.0,404,45.59438,4.59046,45.60074,4.59825
20,steep_up,37.225999208612386,38.32523675522325,1.0992375466108655,158.60000000000002,0.0,0.14428182560629457,False,2.6852375466108658,12.0,0.0,806,45.60074,4.59825,45.60415,4.58945
21,run_up,38.32523675522325,39.505967454367244,1.180730699143993,30.600000000000023,7.800000000000068,0.02591615515899132,False,1.4867306991439933,12.0,0.0,446,45.60415,4.58945,45.61023,4.59779
22,flat,39.505967454367244,40.51327994430462,1.0073124899373767,16.600000000000023,25.40000000000009,-0.00873611723065913,False,1.1733124899373768,10.0,0.0,422,45.61023,4.59779,45.61526,4.60622
23,down,40.51327994430462,43.546629286004716,3.033349341700095,16.80000000000024,259.6000000000002,-0.08558196592500049,False,3.2013493417000976,0.0,10.0,1092,45.61526,4.60622,45.63136,4.62315
24,run_up,43.546629286004716,45.32098554954756,1.7743562635428418,124.40000000000003,1.8000000000000682,0.07010993370159588,False,3.0183562635428425,12.0,0.0,906,45.63136,4.62315,45.63867,4.61895
25,flat,45.32098554954756,46.940626379922584,1.619640830375026,62.200000000000045,45.0,0.01061963842688345,False,2.2416408303750264,10.0,0.0,807,45.63867,4.61895,45.64466,4.62204
26,down,46.940626379922584,48.42570997937411,1.485083599451528,2.7999999999999545,137.20000000000005,-0.09238537147044844,False,1.5130835994515275,0.0,10.0,535,45.64466,4.62204,45.64139,4.63727
27,run_up,48.42570997937411,49.07680126106991,0.6510912816957983,35.200000000000045,0.40000000000009095,0.05406307992378575,False,1.0030912816957989,12.0,0.0,301,45.64139,4.63727,45.6446,4.64008
