windowSec,maxSpeedKmh,maxSpeedEqKmh
5,37.54596672336478,27.847250613265157
10,37.205473842296065,27.092390811087775
15,36.73823301855475,26.634481509688005
20,36.18140192461886,26.029598879856927
30,34.84253808173755,23.771558109096837
60,34.61138629898709,20.664484367097153
120,30.535653252852523,17.801913455826462
180,26.49817738262183,15.363274580294542
300,23.652142767382966,13.657405521318118
600,19.340061380481696,11.249414822167529
900,18.84887223476721,10.80818456206141
1200,15.547510229476261,10.762725977305838
1500,13.478699655337183,10.266064495855625
1800,11.909395383293408,9.74515658819089
2100,10.559307996924208,9.74386177289671
2400,9.556770296694342,9.670095112869932
2700,8.762721360376139,9.582179044045994
3000,8.134827856719745,9.582179044045994
3300,7.681602595162149,9.582179044045994
3600,7.354373638858872,9.582179044045994
4500,6.6947650459469585,9.382754719503133
5400,6.6947650459469585,9.382754719503133
7200,6.6947650459469585,9.382754719503133
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
