windowSec,maxSpeedKmh,maxSpeedEqKmh
5,6.126368406962532,8.970343404135344
10,5.758244507481907,6.230734461014306
15,5.040931961631303,5.543365264585474
20,4.425008013172944,4.624923273910946
30,3.3398098435561208,3.3781973499161366
60,2.1342746071444725,2.1843270879628696
120,1.7431861780803846,1.7653348956450503
180,1.5021195521080974,1.5145824277910802
300,1.3809869287088623,1.3905553232553
600,1.3157585169322266,1.3263226450025123
900,1.2215900572894987,1.2350943754446722
1200,1.2215900572894987,1.2350943754446722
1500,1.213314921885863,1.2237734656281796
1800,1.1960404159943918,1.2044492390998325
2100,1.1339528645106658,1.1418641860195957
2400,1.1283483719331762,1.1359370290084247
2700,1.1283483719331762,1.1359370290084247
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
