windowSec,maxSpeedKmh,maxSpeedEqKmh
5,12.018222123924275,14.566970113955074
10,11.949099709576668,13.799822050793543
15,11.898185756367168,13.366727974315856
20,11.890072195141048,13.140364376860385
30,11.781887343190315,12.85609014665312
60,11.47978356308733,12.436934366595548
120,11.228621945160576,11.790256512701017
180,10.97914297895546,11.242745956287457
300,10.75252538646543,11.090638862089863
600,10.41614387682521,10.792240822595168
900,10.311234416357689,10.29722966215413
1200,10.003550584260351,10.115455241459829
1500,10.013338691391265,10.088566742421742
1800,9.913805613783483,10.137840432607364
2100,9.823957970746106,9.980871403998798
2400,9.823957970746106,9.990585289957925
2700,9.814438487850682,9.990585289957925
3000,9.814438487850682,9.990585289957925
3300,9.814438487850682,9.990585289957925
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
