windowSec,maxSpeedKmh,maxSpeedEqKmh
5,21.22747125200911,23.545197788906826
10,20.730422216819203,23.030530558346168
15,20.222187217681075,21.732750648604153
20,19.952687045820603,20.563587569705255
30,18.646530071295256,19.268150267735187
60,15.143152610424703,15.652295116675143
120,13.990650452475705,14.358516703670075
180,14.06660542979435,14.403192834136643
300,13.792492022711276,14.022193205798224
600,13.643573094480452,13.34669769311438
900,12.276685036911296,11.954748177991306
1200,12.258939242336464,12.174003677897774
1500,11.743035858195093,11.926112645994325
1800,11.708159671148003,11.926112645994325
2100,11.700409823659708,11.926112645994325
2400,11.700409823659708,11.926112645994325
2700,11.633892097933355,11.719218503212284
3000,11.465599942402578,11.485177132151719
3300,11.465599942402578,11.485177132151719
3600,11.465599942402578,11.485177132151719
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
