windowSec,maxSpeedKmh,maxSpeedEqKmh
5,34.97961745552307,36.883998864661024
10,34.1842397452505,33.070171100290494
15,33.56919152945856,32.32860828199944
20,32.849844315801,30.429815295682754
30,32.36572713279284,29.435599250081115
60,31.705347803049037,27.344158096600257
120,28.658064442525422,25.251583178474835
180,27.791152445911834,24.597837119896585
300,27.24867038365892,24.41389215168463
600,24.85357422473719,22.82015974432462
900,23.86470742440519,22.375063553726854
1200,23.51830316277832,21.98202263823907
1500,23.19519343000107,21.98202263823907
1800,23.19519343000107,21.710770104509532
2100,23.15124374228423,20.9779225437046
2400,23.03976614368929,20.81221443686608
2700,22.905081077408646,20.81221443686608
3000,22.700733516954386,20.81221443686608
3300,21.975392206230406,20.537036954159426
3600,20.888123618832985,19.894421042572482
4500,20.60077085020341,19.56194648401004
5400,20.60077085020341,19.56194648401004
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
