windowSec,maxSpeedKmh,maxSpeedEqKmh
5,14.499307447433486,19.723220214370166
10,14.419897452217791,18.59622207940658
15,14.28946708749081,17.287456458139566
20,14.179436922823976,16.30215731627592
30,14.163450110511402,15.118037801851044
60,13.893835443270936,14.289694458954953
120,13.527477651063721,14.084166294943113
180,12.984804845477164,13.36786881290867
300,12.445383072053943,12.552927005496285
600,11.682368925314435,11.716698690843609
900,11.302426341967328,11.620982380928803
1200,11.083854500776598,11.356183929344517
1500,11.070761202076026,11.300809015415167
1800,11.025155471849114,11.16366126768385
2100,10.946232641403247,11.032945404102158
2400,10.942302034819912,10.989353097540702
2700,10.900733047084026,10.989353097540702
3000,10.900733047084026,10.989353097540702
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
