windowSec,maxSpeedKmh,maxSpeedEqKmh
5,16.322313889244505,18.681220884745237
10,16.289706361373163,17.108544370275606
15,16.20217235876671,17.115453841362314
20,16.018055577980192,16.880462724592554
30,15.719519889074592,16.458402237527757
60,15.395774676244672,16.02190032525826
120,15.05151391709155,15.643329659498436
180,14.56311472286534,15.124570401967379
300,14.176031426392399,14.651332810436886
600,13.439822593462404,13.325770919866505
900,13.039051793004042,12.940873221548255
1200,12.931572234250613,12.91273561629508
1500,12.878001447986074,12.92916331364409
1800,12.510601991120762,12.511701990268028
2100,12.210356519553718,12.30644455968533
2400,12.02457624620924,12.240109094508925
2700,12.02457624620924,12.240109094508925
3000,12.02457624620924,12.240109094508925
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
