windowSec,maxSpeedKmh,maxSpeedEqKmh
5,18.876111793415028,22.348822105817078
10,17.915062421363608,21.324317490755316
15,17.24837139448363,21.110612082642078
20,17.24837139448363,21.164637437131695
30,16.797649563348998,20.02082181829019
60,15.382119646216392,18.154245629268598
120,14.769805017167446,16.508188371830382
180,14.27219524213696,15.669238984425364
300,14.186869150838415,14.388753379268937
600,13.206547125787335,13.544985765157415
900,12.522881122431317,13.39870998303896
1200,12.522881122431317,12.781168595833567
1500,12.500409378598151,12.587063794167982
1800,12.19624744099582,12.319984060808478
2100,12.090573845300572,12.256289288615193
2400,11.80813130823124,12.21096137796655
2700,11.789241165925242,12.063362298606986
3000,11.514260673209451,11.793791219886671
3300,11.514260673209451,11.76964062366079
3600,11.514260673209451,11.695741242569289
4500,11.3374918397406,11.463536263640092
5400,11.067059797231785,11.289131835374993
7200,10.767565362417637,10.979288946969053
9000,10.481507272579869,10.705982014759726
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
