windowSec,maxSpeedKmh,maxSpeedEqKmh
5,19.868878406814794,29.26639959159337
10,19.417483842996138,28.93883820017112
15,18.82031901616561,28.604921079594178
20,18.46617311864407,28.300872960443865
30,18.500952497784304,28.06311469249561
60,17.345028808084017,24.34331125532967
120,13.035134800104638,18.88643285406874
180,12.23984326711495,15.75716245123086
300,11.611541366196851,14.759044900578845
600,10.074832077433538,14.41077007782334
900,7.6199834639736,10.46698841314129
1200,6.507319133506644,8.512134799405683
1500,6.507319133506644,7.8026853806487
1800,6.507319133506644,7.8026853806487
2100,6.372685705902569,7.8026853806487
2400,6.372685705902569,7.863365584038364
2700,6.372685705902569,7.863365584038366
3000,6.354520624105139,7.863365584038366
3300,6.279130467645907,7.863365584038366
3600,6.20717626686697,7.863365584038366
4500,6.107395052425042,7.780425795432066
5400,5.700506201376148,7.229207598705107
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
