windowSec,maxSpeedKmh,maxSpeedEqKmh
5,9.853101899698018,11.633498544352998
10,9.620835862283581,10.362604770067025
15,9.383249152646274,8.963596788750307
20,9.23663374259818,8.57110253108438
30,9.024764224559364,7.990121861169444
60,8.621417083997711,7.140635429024687
120,8.087813513885894,5.338163808251157
180,7.889443469137603,4.570961290203766
300,7.755432625274727,4.126675295614215
600,7.3285483137488985,3.658751535695044
900,6.993841543056906,3.502358945077326
1200,6.735773360638059,3.3926827608989094
1500,6.6631606685407725,3.295595881016252
1800,6.260713313065898,3.3440558883769107
2100,5.860776074547398,3.3440558883769107
2400,5.813100348366707,3.3440558883769107
2700,5.705581759586421,3.3440558883769107
3000,5.605341783981781,3.3440558883769107
3300,5.4080463533919865,3.2726832638212837
3600,5.307387732439056,3.2284539890813906
4500,5.307387732439056,3.2284539890813906
5400,5.307387732439056,3.2284539890813906
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
