windowSec,maxSpeedKmh,maxSpeedEqKmh
5,13.934086687603008,19.260797614497243
10,13.345687754282935,18.50042352734021
15,12.538964326964757,17.346863058125276
20,12.233218523299488,16.086928784708807
30,11.887099818163028,15.551224141860116
60,11.63516015434207,14.039686858782808
120,11.48310506577059,12.712916312659098
180,11.30602539193234,12.15578322227415
300,11.2396171026489,11.779530420007626
600,11.036359827179602,11.490913773802156
900,11.012258929972424,11.059233760815506
1200,10.962308351691322,11.054394803300937
1500,10.933722500095667,10.99039051896206
1800,10.935840858019334,10.950044613123724
2100,10.907198666188226,10.968027863015909
2400,10.886425497817493,10.968027863015909
2700,10.852610897317259,10.968027863015909
3000,10.834757637534059,10.968027863015909
3300,10.834757637534059,10.968027863015909
3600,10.834757637534059,10.968027863015909
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
