windowSec,maxSpeedKmh,maxSpeedEqKmh
5,13.141285175186102,25.660046681892805
10,12.80569272471276,24.33662524168773
15,12.308153869806837,23.835788888775333
20,11.853884902507804,23.090343948054382
30,11.368624552272504,22.479474843668907
60,9.899125297342762,19.297287421087244
120,8.728784561292956,15.639091283674551
180,8.204451036988603,14.652882455317355
300,7.429012636936219,12.282481168862692
600,6.920419136757915,9.053677433343122
900,6.920419136757915,9.053677433343122
1200,6.222052372137203,8.41746665655347
1500,5.694677348330331,7.642350901931359
1800,5.117143862335927,7.627689420200862
2100,4.720517566281964,7.62768942020086
2400,4.299658384158602,7.238481297645448
2700,4.242944376317795,7.153138626107511
3000,4.242944376317795,7.153138626107511
3300,4.230064636355049,7.153138626107511
3600,4.013153277192847,6.7574112584320725
4500,3.5538715617506287,5.634813846810332
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
