windowSec,maxSpeedKmh,maxSpeedEqKmh
5,9.40761554256422,19.690443889256173
10,9.067505250217652,16.07074519420878
15,8.622430386970946,14.557679009621598
20,8.246766430782916,12.43815019851698
30,7.861683309690638,11.240233973938343
60,7.541032070787422,10.67703069416092
120,7.146304566763904,9.796888718114024
180,7.002681340011508,9.415149158583125
300,6.8200347991639,8.293308089431106
600,6.73733945866281,7.913796496611233
900,6.076911536634099,7.5140938082472335
1200,5.412840792287528,6.590980300709314
1500,5.053841409569041,6.050377229655313
1800,4.955490066824899,5.744914119921543
2100,4.955490066824899,5.732841167672049
2400,4.947035539093124,5.710830968548921
2700,4.947035539093124,5.710830968548921
3000,4.947035539093124,5.710830968548921
3300,4.947035539093124,5.710830968548921
3600,4.947035539093124,5.710830968548921
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
