windowSec,maxSpeedKmh,maxSpeedEqKmh
5,17.00872238574381,24.05246828272397
10,16.59022383116219,21.498000670615724
15,15.995589266840888,20.55086260067842
20,15.535971403676186,19.97136771980465
30,15.30601521335072,19.255297699383433
60,14.131962321467206,18.47022533622042
120,12.559302852012996,17.070664894198007
180,11.782157999490579,16.31152389825075
300,11.364736145353433,15.612406747672706
600,10.424134064535036,14.859750923358222
900,10.090515783100606,13.878915397771213
1200,9.292944772365212,13.457572432359687
1500,9.245634371998776,13.457572432359687
1800,9.245634371998776,13.457572432359687
2100,9.245634371998776,13.323516241245953
2400,9.245634371998776,13.025385084999895
2700,9.245634371998776,12.69635542067006
3000,9.224260423339073,12.635124507000674
3300,8.761817000616372,12.635124507000674
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
