windowSec,maxSpeedKmh,maxSpeedEqKmh
5,13.992514858827482,29.295279953704426
10,13.38721564463824,24.715385666137323
15,12.89513579521373,23.682244009120232
20,12.563712533365324,22.818370441593917
30,12.034384053154131,22.27442056912889
60,10.171381437312473,20.98726843447658
120,8.388598212738906,19.621251816207355
180,7.58386082364056,18.643613835708656
300,6.7867243075964545,16.51490477253361
600,6.0216910404674024,12.678009759681284
900,5.6690187089652255,10.771403501134198
1200,5.298111878771549,9.756195885415169
1500,5.110914873794276,8.552342454005524
1800,4.943477942806692,7.771761094792694
2100,4.943477942806693,7.850251740584164
2400,4.943477942806693,7.850251740584164
2700,4.943477942806693,7.850251740584164
3000,4.816820989474693,7.850251740584164
3300,4.804963865581195,7.850251740584164
3600,4.776085987916305,7.850251740584164
4500,4.504179709323839,7.7358997785234855
5400,4.314900284964711,7.278601858108489
7200,4.209990287983107,6.71821709975027
9000,4.209990287983107,6.71821709975027
12600,4.209990287983107,6.71821709975027
14400,4.209990287983107,6.71821709975027
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
