windowSec,maxSpeedKmh,maxSpeedEqKmh
5,22.619130070480722,29.55175061741653
10,22.436607341703375,26.543897051525295
15,22.142199946158147,24.23456591242006
20,21.892208075972395,23.973058494091084
30,21.141874057511643,23.154544929317524
60,18.1632522609598,20.56993854297192
120,15.61247066248541,16.35372196911907
180,14.71543421196816,16.15175690380447
300,13.472808716123991,15.623928932953088
600,12.932753563602667,14.981982925725498
900,10.97756645432971,12.900191255958891
1200,10.690004224056914,10.72776028552798
1500,9.694006581294946,9.64490046886365
1800,8.697855608103518,9.051011541204431
2100,7.740750886791806,8.78347287176011
2400,7.122816300064197,8.522377489287484
2700,6.949736171834133,8.436579370964887
3000,6.949736171834133,8.436579370964887
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
