windowSec,maxSpeedKmh,maxSpeedEqKmh
5,38.45250049237616,28.217008234830125
10,37.00160067434366,24.43403352187803
15,36.601168434519245,23.18046428584522
20,36.173246835744195,22.64222486817118
30,34.87030834464322,22.44636201758683
60,33.56307384278022,21.799336627060956
120,29.43991525442595,19.153043988376428
180,23.74921299022324,16.78461278639245
300,24.96887928830985,15.419903757894284
600,20.22610189547402,13.863081001345341
900,19.34945615014164,13.294466100430908
1200,16.032693576824386,11.577285725866686
1500,15.006196463541364,10.868139900047758
1800,13.526112732144295,9.797692599265368
2100,12.034174063714145,9.424271860433828
2400,10.806010091703216,9.424271860433828
2700,9.979249134396655,9.424271860433828
3000,9.270871011655835,9.125162947767155
3300,8.823847219182042,8.835730773335223
3600,8.544112484311453,8.646995906804129
4500,7.725115911426307,8.600721619292925
5400,7.095093646221003,8.519863414511104
7200,6.508775872760315,7.9162373798718075
9000,6.508775872760315,7.9162373798718075
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
