windowSec,maxSpeedKmh,maxSpeedEqKmh
5,13.857040932686266,29.32958399375093
10,13.551018788092856,27.55031308095436
15,13.194100010095228,24.842204033594737
20,12.893913559393306,22.331043526536806
30,12.494955632404027,19.11869428494106
60,12.195695815759661,18.255216892135646
120,11.811164942838833,13.840147039760495
180,11.756369469736144,12.286572994994236
300,11.70288029467207,12.141104414410552
600,11.237724982203563,11.995959869634676
900,10.973153764460589,11.206052253078518
1200,10.707306966655345,10.34964926932042
1500,10.707306966655345,10.24331630820334
1800,10.707306966655345,9.780658652830226
2100,10.39521980189356,9.504878824919874
2400,10.202048911961413,9.39967265572848
2700,9.9030531311242,9.3866423810537
3000,9.816137327185633,9.26496469272188
3300,9.485674127850857,9.097809179229198
3600,9.366928945221673,8.971846930393042
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
