windowSec,maxSpeedKmh,maxSpeedEqKmh
5,13.63215050561178,36.48253648965914
10,13.408024419406678,32.579620132239086
15,13.18343558774788,31.387792388009515
20,13.054689547507774,30.29875282943852
30,12.743280056529272,23.469703672157017
60,11.687451047437074,22.035477464977074
120,11.487469589928006,21.423498886450634
180,11.302042894233926,19.701205866938313
300,8.774093483153568,18.433207730370555
600,8.382695844395016,17.802796947191815
900,7.221727047871307,17.77661134610891
1200,6.728281309935422,16.697092085114765
1500,6.458510202208164,15.59703115976082
1800,6.156244435398688,15.489409536279329
2100,5.952848583978168,14.541508973380049
2400,5.7622189680520535,14.541508973380049
2700,5.543627511647875,14.541508973380049
3000,5.315757912635438,14.541508973380049
3300,5.184472205357901,14.541508973380049
3600,5.067761536025769,14.541508973380049
4500,4.828442495417923,13.628473581561968
5400,4.645903971448108,12.17002557242335
7200,4.076798690727852,10.208606026998398
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
