windowSec,maxSpeedKmh,maxSpeedEqKmh
5,12.250117188534045,24.60725424595456
10,11.789460086800315,21.192443844375898
15,11.670609155566309,19.45916586090504
20,11.594648254782516,18.38040078591418
30,11.44841191478081,17.330809540407238
60,11.186135200674304,16.566006438794282
120,10.949987658691505,15.394262338075583
180,10.70585614946571,14.707436700227246
300,10.27464716251843,13.976304089886199
600,9.531405755652122,13.699772630387958
900,9.548619945754172,12.990323123451226
1200,9.122241500548864,12.276829138529322
1500,8.269068732175894,11.889715987987438
1800,7.687510748929498,11.651137054138609
2100,7.104525523195317,11.561380324241235
2400,6.704365622495632,11.493919987397543
2700,6.456001946181242,11.30395053315788
3000,6.353159294721649,11.248753183092475
3300,6.206053913565656,11.127354103178018
3600,6.036156516699199,10.854764197931932
4500,5.943947153527922,10.537078345312228
5400,5.8268187415430575,10.537078345312228
7200,5.638644079500542,10.537078345312228
9000,5.589919056594978,10.46651111989106
12600,5.385589671268923,9.356367565793306
14400,5.3855896712689235,9.278445029716767
18000,5.3855896712689235,8.93119176580452
21600,5.335438107310545,8.453833908226539
23400,5.13293785099043,8.281947747484798
27000,4.96137754111552,8.014536259856204
30600,4.823362652749301,7.600531090554357
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
