windowSec,maxSpeedKmh,maxSpeedEqKmh
5,14.222919160680737,16.68362978959354
10,14.187778608013854,15.812537212706605
15,14.141816564805358,15.127699433064969
20,14.083291766034908,15.006150208124788
30,13.982042667001183,14.608674878893014
60,13.65747267914421,13.843961975722594
120,13.031598610561106,13.268707851911483
180,12.715671279408955,12.806173234645325
300,12.683402288458124,12.461625672811904
600,12.519176023444654,12.200607830723396
900,12.277129740350116,12.10237682021679
1200,12.277129740350116,12.10237682021679
1500,12.2609887467304,11.994642467017849
1800,12.133344073763155,11.994642467017849
2100,11.932578147187806,11.977988774860721
2400,11.771490059924252,11.8559779569595
2700,11.771490059924252,11.622912828115037
3000,11.707263604891018,11.566475843187828
3300,11.558522013275693,11.396389952014898
3600,11.487370715448161,11.262351019317135
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
