windowSec,maxSpeedKmh,maxSpeedEqKmh
5,7.503156681276638,23.510966244869344
10,6.912773059764865,22.026895386474983
15,6.47675967682367,19.638031641738362
20,6.068932022108791,18.131503181193604
30,5.774647443698038,15.436078934041067
60,4.669939759485711,12.000336952496381
120,3.89215710987367,10.875835553914564
180,3.849597959272797,9.881701215001979
300,2.57923231860867,7.018981781344189
600,1.9464367673505665,5.088185540545591
900,1.9464367673505665,4.9796226724632815
1200,1.7298012294326437,4.915789463659149
1500,1.5385448270707294,4.915789463659149
1800,1.4239779916486563,4.565535818163728
2100,1.3724909313251945,4.210601760765479
2400,1.3456763162698677,4.107301888674913
2700,1.3456763162698677,4.107301888674913
3000,1.3456763162698677,4.107301888674913
3300,1.3456763162698677,4.107301888674913
3600,1.3456763162698677,4.107301888674913
4500,1.3456763162698677,4.107301888674913
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
