windowSec,maxSpeedKmh,maxSpeedEqKmh
5,14.056062973304293,22.466848796530517
10,13.739150451884907,19.968889387136425
15,13.414525311366924,19.90597044638914
20,13.17073688952922,18.735268977481343
30,13.08363614871837,17.893805741271812
60,12.911613670944584,15.5098572930231
120,12.521151941707348,14.033440294829179
180,12.504160138861995,13.608965537031184
300,12.395572867990117,12.976261720387667
600,12.229252001157455,12.475626159790837
900,12.045167872940521,12.34532383456682
1200,11.948441553099057,12.205357382464305
1500,11.874681071399666,12.114142128927316
1800,11.844529699911497,12.048969988578127
2100,11.827573535958189,11.939701198372475
2400,11.827573535958189,11.939701198372475
2700,11.827573535958189,11.939701198372475
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
