windowSec,maxSpeedKmh,maxSpeedEqKmh
5,37.9023308695713,37.40657162289802
10,37.02527751036767,33.60813504123868
15,35.878181915296636,32.93199260549198
20,34.789910768447655,31.284162120762677
30,32.194864533131025,30.212709099864153
60,29.12575705839053,22.07164907585315
120,23.335754783171073,17.38402273284873
180,19.250366777628063,13.705147916486679
300,16.668685014724776,11.232800706520425
600,15.077282468701332,9.77555011318252
900,14.18520135170344,9.232770469515867
1200,14.185201351703444,9.232770469515867
1500,12.283889493948148,8.128439545274432
1800,10.333227273159032,7.701496992991451
2100,9.325278291734108,7.701496992991451
2400,8.357373990839813,7.701496992991451
2700,7.953292097656383,7.701496992991452
3000,7.635239594253775,7.641430592553748
3300,7.183740838989479,7.552874087914279
3600,6.800951365828681,7.457640242163667
4500,5.632425926599643,6.624739242204952
5400,5.107311428117281,6.597785888018694
7200,4.458566958283231,6.497951726610473
9000,4.374294929045984,6.355355745660536
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
