windowSec,maxSpeedKmh,maxSpeedEqKmh
5,16.969941290694116,27.338470054177357
10,16.834701660612616,26.368862041090853
15,16.59559303590652,25.373392533914878
20,16.292063719834537,24.756925467117878
30,15.657711622159331,24.372430804347836
60,14.934471415474368,23.598631935395225
120,13.868328920795951,19.42523560375249
180,13.149801979795372,17.30601835607422
300,13.002576255923591,15.319985420021725
600,12.742390605624509,13.588412958949984
900,12.315533658657484,13.372147922721071
1200,11.90214007670287,13.243768959369003
1500,11.767905291664746,13.090801374294946
1800,11.575383786653576,12.81156968742416
2100,11.34851815034655,12.61428945228714
2400,11.171341119453622,12.51401342275238
2700,11.175380942377656,12.195992976798747
3000,11.175380942377656,12.14383721958559
3300,11.175380942377656,12.014171198385487
3600,11.175380942377656,11.873155534663235
4500,11.175380942377656,11.891092153060896
5400,11.116377168229512,11.891092153060896
7200,10.998939056850817,11.891092153060896
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
