windowSec,maxSpeedKmh,maxSpeedEqKmh
5,10.277798518781207,15.909013823440663
10,9.232907353382016,10.38371525683809
15,7.938565248891,8.684252098250616
20,7.619024996869165,8.63702465962162
30,7.746798062070252,8.097123499691802
60,6.520778699984001,6.674247594025625
120,5.944050098216087,5.994593759504043
180,5.616986478592898,5.617746582655363
300,5.411464128339078,5.4234195175470985
600,5.009853125377661,5.021537800384414
900,4.828063426713166,4.834846207452671
1200,4.817388303654643,4.830849570682758
1500,4.817388303654643,4.830849570682758
1800,4.718420701880601,4.7297161021861465
2100,4.706733331780263,4.71655606917441
2400,4.706733331780263,4.71655606917441
2700,4.682036885637853,4.690612572291547
3000,4.682036885637853,4.690612572291547
3300,4.674596188641349,4.679546829411455
3600,4.674596188641349,4.679546829411455
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
