windowSec,maxSpeedKmh,maxSpeedEqKmh
5,36.25439312637641,52.43058432040998
10,34.71538105119336,42.192514227282935
15,32.85251877329126,35.15941688033464
20,31.79818284962139,29.19968368231298
30,30.07776361405974,22.733737885594092
60,29.01041328222509,17.49147217019406
120,27.239291412381977,15.611477927619486
180,26.804698792277073,14.833917923054731
300,23.601528564569232,14.271741263623644
600,18.479392364569165,11.509562307307073
900,16.61079572412612,10.87028986084208
1200,15.966777835341816,10.390938274871752
1500,15.700438305944626,10.018359464218056
1800,15.30008055781827,9.937132644730115
2100,15.652852484877558,9.843136978143246
2400,15.609496053563353,9.708770240888079
2700,15.112873795555931,9.60158585970035
3000,14.905554310867764,9.535307650969106
3300,14.929873828871647,9.59737927597213
3600,14.484157683141063,9.621842614594414
4500,14.11643163464065,9.522871366713137
5400,12.94035349278,8.832812357958348
7200,12.94035349278,8.756297821454572
9000,12.834362798503234,8.756297821454572
12600,11.750166166836667,8.107901221414256
14400,11.750166166836667,8.107901221414256
18000,11.750166166836667,8.107901221414256
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
