windowSec,maxSpeedKmh,maxSpeedEqKmh
5,17.840179021020237,13.078365568883697
10,17.730817228378417,12.75597864421104
15,17.59808215008486,12.364203933266184
20,17.459802786564453,12.182378979542541
30,17.306189710937765,11.755495109295556
60,16.85120808575361,11.3494543996886
120,16.141297503212634,10.986743844849352
180,14.821409840699785,10.855852339190985
300,11.903041206926996,10.64814559021485
600,11.097057616161676,10.358580166370219
900,10.779893402776423,10.287543014852012
1200,10.571309355497002,10.261398883353236
1500,10.528333301660286,10.261398883353236
1800,10.528333301660286,10.261398883353236
2100,10.528333301660286,10.187646782826029
2400,10.528333301660286,10.041101285652827
2700,10.07686550902089,9.704306258507179
3000,9.408935666434038,9.386208116607074
3300,8.922570446597442,9.150452803869062
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
