windowSec,maxSpeedKmh,maxSpeedEqKmh
5,35.87854381011208,32.89338310128181
10,35.1177951739035,29.21857671059873
15,33.928550302524314,28.325376536093092
20,33.03040454503689,28.171130392180025
30,31.8977553961081,27.135883357455995
60,30.544278632117557,26.737613084089087
120,30.18110989801919,24.17435264459285
180,29.637550823157053,23.408472992922245
300,29.33441213202419,22.973215441404975
600,28.339275402378764,22.326905280131054
900,28.326607116058113,22.128568107966355
1200,28.184090273936988,21.825371691827133
1500,27.713898082332488,21.815413728416697
1800,26.562903283759397,21.536643107242142
2100,25.90957659593991,21.476105578585102
2400,25.230558097860293,21.476105578585102
2700,25.03098331982837,21.344589860328334
3000,24.94625599794951,21.28547868393786
3300,24.94625599794951,21.28547868393786
3600,24.94625599794951,21.28547868393786
4500,24.94625599794951,21.28547868393786
5400,24.94625599794951,21.28547868393786
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
