windowSec,maxSpeedKmh,maxSpeedEqKmh
5,6.3280148328280585,9.732155866970597
10,5.546522267532227,7.575440712430219
15,5.031987927695757,5.814530099202714
20,4.519279688045969,5.2103259068485155
30,3.8401551763619053,4.097533462495795
60,2.385113091650323,2.466050478193444
120,1.7038609970734069,1.7393382414029073
180,1.5979206708739269,1.6519481577414388
300,1.3792755994574668,1.3998016800484687
600,1.3312582150523145,1.3419328844167528
900,1.185703222512827,1.2066259327924351
1200,1.1623906603400789,1.1746742723307826
1500,1.13287200457311,1.146570445627836
1800,1.093447474178345,1.1100739663942785
2100,1.0810038390319734,1.0955706744683804
2400,1.061016303342826,1.0704767549071064
2700,1.061016303342826,1.0704767549071064
3000,1.061016303342826,1.0704767549071064
3300,1.061016303342826,1.0704767549071064
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
