windowSec,maxSpeedKmh,maxSpeedEqKmh
5,15.512788677003755,19.548822076959787
10,14.729743554761999,16.557461654554057
15,13.770448723871004,15.234179615842159
20,12.835116468422735,14.959294913577713
30,11.536758749849604,14.153839501929673
60,10.911833388650832,12.770653199841085
120,10.815776548410058,12.34035271810607
180,10.794606205625119,12.12036370163097
300,9.774916880608195,10.399681141922475
600,9.191859415901105,9.478568227629435
900,9.145784412060861,9.293829355907643
1200,9.066987933689198,9.13369759389314
1500,8.994203117138651,9.018225891195975
1800,8.95276998895098,8.96677231770612
2100,8.94077863649668,8.94038206683622
2400,8.905143602249868,8.94038206683622
2700,8.84521683115197,8.917605895196061
3000,8.78773605028698,8.853714135919637
3300,8.746678952641194,8.80872421513437
3600,8.72078965634253,8.775556511118797
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
