windowSec,maxSpeedKmh,maxSpeedEqKmh
5,16.08064558879193,20.288708647496502
10,15.436548628437293,16.40663515224407
15,14.62666240690911,15.428895041532622
20,14.002089781619233,14.526676908933627
30,13.898842760828904,14.455650377536621
60,13.215640608169599,13.764413502301661
120,12.872179928746267,13.083087220823696
180,12.772027450050322,12.881665131445144
300,12.661185235206476,12.646451005388986
600,12.505663036444979,12.54500745415491
900,12.37028622083518,12.513154010063431
1200,11.598448642956212,11.547771039909808
1500,11.301397320827913,11.284514039470613
1800,11.17598192960689,11.18188447436198
2100,11.096620475045729,11.172054390080683
2400,11.012054936018314,10.982634608034429
2700,10.964958014177851,10.901092604298439
3000,10.866509712712261,10.820790668961985
3300,10.796571892896393,10.778547550489153
3600,10.718424946649618,10.693366059760823
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
