windowSec,maxSpeedKmh,maxSpeedEqKmh
5,32.64085816050964,44.47745094315102
10,32.44097466619606,39.484825650990516
15,32.056279565884026,38.42191753514523
20,31.759107424919016,36.38596581085602
30,31.54278063220458,31.960377658991337
60,29.038099880032338,26.49425783630267
120,27.482928407062115,25.154688923771122
180,27.68829878326003,23.570677683910077
300,25.94103270661878,23.239921824622932
600,24.381499808549897,22.654188433489754
900,24.22788740189417,22.654188433489754
1200,24.108758975492577,22.489382564763275
1500,22.50025200660165,21.959185932976443
1800,20.78508378755262,21.792699900485736
2100,19.57980967604065,21.747458297294664
2400,18.74779035160635,20.725507337025807
2700,18.562029117232317,20.076009361053977
3000,18.059853020680166,19.701820804506077
3300,17.740559532291247,19.701820804506077
3600,17.530197338443525,19.701820804506077
4500,17.514559139197598,19.63629192688343
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
