windowSec,maxSpeedKmh,maxSpeedEqKmh
5,20.552626470805734,31.921357377965695
10,19.818934555833753,29.295059486294225
15,18.91498353925085,27.05660574333496
20,17.97428377175896,25.26406417391805
30,16.542014308914514,22.25370689242592
60,14.955249965304386,19.2543731380634
120,14.28149482008344,18.551412072541577
180,13.686100375020596,18.296931928234816
300,13.295987940201297,17.71447522817648
600,12.72340881121569,15.94248203158733
900,11.767089622701967,15.998113044617032
1200,11.894032327638117,15.824510641481243
1500,11.894032327638117,15.140669463766049
1800,11.894032327638115,15.140669463766049
2100,11.894032327638115,15.140669463766049
2400,11.681257467438016,15.140669463766049
2700,10.83471204756137,15.140669463766049
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
