windowSec,maxSpeedKmh,maxSpeedEqKmh
5,14.70906217184571,23.158285162506218
10,14.088605942217452,19.069918419431282
15,13.458435138565097,15.335736343516935
20,12.839463063544576,13.764740510324836
30,12.109579641662565,12.745341145347526
60,11.295531395466526,11.537359977176015
120,10.993370587455434,11.211306215203685
180,10.759783162512436,10.81774484714849
300,10.065066900552221,10.093589232275054
600,9.475164483342965,9.518569210921234
900,8.843007861181496,8.867783814893366
1200,8.085750903389258,8.220536835900008
1500,7.633642646913079,7.791414946834872
1800,7.7261174447642045,7.791414946834872
2100,7.7261174447642045,7.791414946834872
2400,7.7261174447642045,7.791414946834872
2700,7.7261174447642045,7.785380179719503
3000,7.7261174447642045,7.785380179719503
3300,7.7261174447642045,7.785380179719503
3600,7.524137423067815,7.582907547212023
4500,7.054467076529162,7.226541991762888
5400,7.054467076529162,7.226541991762888
7200,7.054467076529162,7.226541991762888
9000,7.054467076529162,7.226541991762888
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
