windowSec,maxSpeedKmh,maxSpeedEqKmh
5,26.1042234671798,28.460285270576755
10,25.89097657567168,26.733018423239184
15,25.623205909576203,26.353123827768552
20,25.347550368943594,25.517380922674583
30,24.776656774737898,24.857869624887062
60,23.934656576046038,24.174567978019027
120,23.399527346884046,23.607298000221714
180,22.670849731525056,22.736648256687673
300,21.6682880805493,21.713056204594675
600,20.747670587157863,20.761683872621795
900,20.747670587157863,20.73916457770559
1200,20.266439757696205,20.268207980859355
1500,19.75017057620876,19.787246700179296
1800,19.75017057620876,19.787246700179296
2100,19.75017057620876,19.787246700179296
2400,19.75017057620876,19.787246700179296
2700,19.75017057620876,19.787246700179296
3000,19.75017057620876,19.787246700179296
3300,19.75017057620876,19.787246700179296
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
