windowSec,maxSpeedKmh,maxSpeedEqKmh
5,11.851560211423209,15.986539202461255
10,11.21561373046821,15.54564400517794
15,10.43055873112459,15.131062551991379
20,9.77987285329297,14.843620298097486
30,9.285440395251861,14.460584446810248
60,9.146615274188314,12.452512924640391
120,9.043178553220262,11.592596555386331
180,8.993273556010829,11.078271189528945
300,8.936991552871946,9.7476172687064
600,8.880311179935068,9.373116824458606
900,8.866759738963374,9.373116824458606
1200,8.848827176754078,9.196023027763104
1500,8.827952955799667,8.969602156625504
1800,8.766569282482633,8.875594507779708
2100,8.735918114725775,8.672273853695819
2400,8.490529834275014,8.516198972035856
2700,8.441701968138611,8.516198972035856
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
