windowSec,maxSpeedKmh,maxSpeedEqKmh
5,38.08241134692089,41.517471081898364
10,37.98332664239288,32.2395332446082
15,37.8818281997684,29.998445648592377
20,37.59341132386414,27.561035927343983
30,37.21327016072544,25.76407970184978
60,30.388446417337057,21.105195640696593
120,29.497562708735188,18.044606668264667
180,26.52417852080174,17.314244774571357
300,24.19606246724682,16.20851960119318
600,23.678152942393293,15.82983635511909
900,19.731246626173746,13.097390213423989
1200,18.64362558703684,11.903306973665087
1500,17.61616733778218,11.701886826015322
1800,16.97480201047236,11.281477009930649
2100,16.82333342656363,11.195883324816494
2400,16.344863298907757,10.879473091270292
2700,16.101082006856586,10.767464481891857
3000,15.875626125565972,10.499313865449608
3300,15.875626125565972,10.525973547404467
3600,15.875626125565972,10.484454484050563
4500,15.875626125565972,10.484454484050563
5400,15.875626125565972,10.484454484050563
7200,15.481130358043377,10.402348667520045
9000,14.889456025903527,9.9560865762061
12600,14.654069987681078,9.68636703948739
14400,14.654069987681078,9.68636703948739
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
