windowSec,maxSpeedKmh,maxSpeedEqKmh
5,14.633119835526319,10.501953329733904
10,14.376742833364123,9.790556759307819
15,14.218455398067713,9.669994482594664
20,14.15686514937635,9.57192509905266
30,14.125512825671409,9.44759425421459
60,14.039296528573024,9.141788044874163
120,13.135264859217246,8.785447422199432
180,12.24648353466166,8.526562229917154
300,11.504919160067328,8.526562229917154
600,10.055068819673487,6.781302650997829
900,9.990158094319993,6.461983570049463
1200,9.247772154495092,6.475528302929354
1500,8.866457995395734,6.475528302929355
1800,8.859476899489072,6.475528302929354
2100,8.859476899489072,6.431979515005764
2400,8.859476899489072,6.2524579992838705
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
