windowSec,maxSpeedKmh,maxSpeedEqKmh
5,3.8477584107319047,6.895811568947022
10,3.4886254283734814,4.390014387067202
15,2.806332389988062,3.2666013956328244
20,2.536602755833601,2.6333307862663613
30,2.0785135173313614,2.150881000395931
60,1.7796423013184994,1.820523954164638
120,1.5798927539332417,1.588882295162243
180,1.4982051656133966,1.5126096188131593
300,1.419621574225335,1.421118002076965
600,1.1804209793418148,1.1838160850938169
900,1.1531374030266617,1.1483487081146702
1200,1.1531374030266617,1.1483487081146702
1500,1.1480408665322643,1.1413708641278046
1800,1.103188981648416,1.0998743377482187
2100,1.0506850594176054,1.0503310661896104
2400,1.0506850594176054,1.0503310661896104
2700,1.0506850594176054,1.0503310661896104
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
