windowSec,maxSpeedKmh,maxSpeedEqKmh
5,23.52852806729907,28.963962068557727
10,23.16907150122262,28.053180208062162
15,22.61896959021025,26.93320320317768
20,22.013088545220807,26.252429194184714
30,20.768956282973033,26.178002532373203
60,18.09701136058674,24.23912584561469
120,16.15619246300287,21.963319565154922
180,15.65138631984691,19.885084161103237
300,14.256555003965069,16.751846951539516
600,12.74842976336494,14.28960552028234
900,12.74842976336494,14.28960552028234
1200,12.134605565239486,13.380366375093447
1500,12.001562518999833,12.606303882698022
1800,11.936490042793036,11.920378199414554
2100,,
2400,,
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
