windowSec,maxSpeedKmh,maxSpeedEqKmh
5,17.113457272679977,28.53768747877846
10,15.724564301558052,27.112793564588863
15,13.963470815902392,24.980084957918923
20,12.242202579583081,23.509459848848124
30,11.067122292740418,21.508460009685674
60,9.345165986002977,17.125761789411474
120,7.866580736413608,14.731832104774272
180,6.897590064787733,14.611716919959893
300,6.807432758649012,13.395636634829529
600,6.723718847689666,12.789773817906653
900,6.162688618574935,12.789773817906653
1200,5.540992065022232,12.249682695569758
1500,5.503301088685044,11.682254145974685
1800,5.396123004314038,11.682254145974685
2100,5.396123004314038,11.682254145974685
2400,5.299595269785705,11.545910104678077
2700,5.282257659382736,11.438056578296939
3000,5.282257659382736,10.893872781456983
3300,5.282257659382736,10.031427658048312
3600,5.282257659382736,9.439148073743967
4500,5.282257659382736,8.49392874258849
5400,5.23044446260917,8.49392874258849
7200,4.75767024032065,7.430357250688383
9000,4.624470720572801,6.805949740671381
12600,4.624470720572801,6.805949740671381
14400,4.624470720572801,6.805949740671381
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
