windowSec,maxSpeedKmh,maxSpeedEqKmh
5,23.448939838537083,28.655011450562434
10,23.143146919996397,24.696506492589908
15,22.174450035417458,22.904641190069032
20,21.757510200591977,22.619374620664544
30,21.528430698394985,22.29157019486311
60,21.373421181891228,21.729449396624055
120,20.624549544990856,20.737152816466935
180,20.188142243772514,20.131182020040157
300,19.596541938929146,19.673510617164396
600,10.911729411686855,10.951639205575711
900,10.911729411686855,10.951639205575711
1200,10.911729411686855,10.951639205575711
1500,10.911729411686855,10.951639205575711
1800,10.911729411686855,10.951639205575711
2100,10.911729411686855,10.951639205575711
2400,10.911729411686855,10.951639205575711
2700,10.911729411686855,10.951639205575711
3000,10.911729411686855,10.951639205575711
3300,10.911729411686855,10.951639205575711
3600,10.911729411686855,10.951639205575711
4500,10.911729411686855,10.951639205575711
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
