windowSec,maxSpeedKmh,maxSpeedEqKmh
5,12.743025421129886,16.061812479843052
10,12.564557990190622,14.273929461505702
15,12.396756127566135,13.60207073361025
20,12.269121238195613,12.988678995382326
30,11.863249671500883,12.60383313124471
60,11.570972922451947,12.268124538935371
120,11.481865559415603,12.191765217895513
180,11.381032892352085,12.07753184184626
300,11.189876070036739,11.987076518237824
600,10.965080489237922,11.468125247545757
900,10.776070129554798,10.948687352892112
1200,10.776070129554798,10.85278012037443
1500,10.662427233720976,10.657915263556626
1800,10.662427233720976,10.609693297844816
2100,10.662427233720976,10.609693297844816
2400,10.662427233720976,10.609693297844816
2700,10.648477327451651,10.57765145655562
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
