windowSec,maxSpeedKmh,maxSpeedEqKmh
5,14.88448822456535,14.802918382857047
10,14.761996855207482,14.38620113506388
15,14.63021178793571,14.300334199367592
20,14.533607403012843,14.054732767028174
30,14.402839645363292,14.0002481793537
60,13.845276722840056,13.678287231709962
120,13.642512214701933,13.520529132712154
180,13.236949481738836,13.339259886372108
300,13.167615553137482,12.749977007922514
600,12.946125338390283,12.214594661377983
900,12.134495970043224,12.205016410994528
1200,11.212616608247219,12.169173862404763
1500,11.137394377365167,11.87031769700909
1800,11.107981019109511,11.488619536007825
2100,11.006902747182384,11.238587309192127
2400,10.935841320946244,11.174699294262876
2700,10.849415661451067,11.174699294262876
3000,10.846742371013036,11.174699294262876
3300,10.833024216836572,11.10035887721623
3600,10.832341359370494,11.085630643696767
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
