windowSec,maxSpeedKmh,maxSpeedEqKmh
5,12.343036618779823,14.637513070955091
10,12.179895397976587,13.553263618997326
15,12.004108033094695,13.049229396017461
20,11.855866070255889,12.473832293017995
30,11.644397716830134,12.051398091266641
60,11.182348446332904,11.374931966128871
120,10.811462959245064,10.946921864771772
180,10.675338141588067,10.793239337683008
300,10.51138436633275,10.674205738118877
600,10.289605582728013,10.38943256871084
900,10.206389233880733,10.336890512708889
1200,10.206389233880733,10.270134391929487
1500,10.133104398713426,10.241947804350634
1800,10.133104398713426,10.241947804350634
2100,10.133104398713426,10.212460750243578
2400,10.133104398713426,10.212460750243578
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
