windowSec,maxSpeedKmh,maxSpeedEqKmh
5,13.279454671554186,15.300909745515487
10,13.192589170556767,14.902317198889795
15,13.056830880307336,14.23249730551489
20,12.967171924310458,14.209080752498878
30,12.728121617127519,13.476829571766274
60,12.56395128700845,12.747802536528912
120,12.466373171580004,12.483689626457508
180,12.482156075900921,12.407310711672697
300,12.361129120197553,12.293566312310439
600,12.235551937219379,12.148900894861285
900,12.1219401307264,12.102794902714713
1200,11.813788329106766,11.768451790774789
1500,11.51906564587016,11.416680819339236
1800,11.382300737380469,11.344967935695937
2100,11.368174698966559,11.366880230939897
2400,11.368174698966559,11.366880230939897
2700,11.368174698966559,11.366880230939897
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
