windowSec,maxSpeedKmh,maxSpeedEqKmh
5,19.066264306683895,34.61143056629661
10,18.933706339808925,34.159346082066506
15,18.676607147732604,33.124279891382436
20,18.428800026232132,32.78445572251112
30,18.23066427412663,32.34281411709195
60,17.855304438248655,29.833295735108685
120,15.610686525199696,20.91405094166281
180,14.70198579218801,17.747156865705414
300,13.557299049492986,14.641097421177426
600,11.88591197052037,13.164752321882903
900,11.353276924094907,12.269159156800155
1200,11.321449201752525,11.82094899748681
1500,11.288674842086595,11.621557104201884
1800,11.254358798840826,11.698745784489438
2100,11.254358798840826,11.698745784489438
2400,11.254358798840826,11.698745784489438
2700,11.254358798840826,11.698745784489438
3000,11.254358798840826,11.698745784489438
3300,11.254358798840826,11.698745784489438
3600,11.13979946102763,11.593032391548372
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
