windowSec,maxSpeedKmh,maxSpeedEqKmh
5,28.512047976425766,39.000063805683325
10,27.088813399012814,37.038697959362025
15,25.96975508341774,35.77860275036718
20,25.387329550570776,34.22159200845038
30,25.07364723146915,30.710131311523305
60,24.242011166628572,24.176711181796993
120,22.970472988802104,23.912205810764185
180,21.724312363460413,22.139955438768414
300,21.060013829770124,21.833058017562536
600,20.286837856936742,21.06215560687128
900,19.687042806787083,20.078085998272755
1200,18.074521548209415,18.727699159061675
1500,17.725687728718338,18.45212096967789
1800,17.512606725652006,18.155127756763754
2100,17.512606725652006,18.155127756763754
2400,17.246053293338598,17.806779293738465
2700,17.246053293338598,17.759427270196802
3000,17.246053293338598,17.759427270196802
3300,17.246053293338598,17.61395294519458
3600,17.246053293338598,17.61395294519458
4500,17.246053293338598,17.61395294519458
5400,17.020400009238568,17.4123479666223
7200,17.020400009238568,17.4123479666223
9000,17.020400009238568,17.4123479666223
12600,17.020400009238568,17.4123479666223
14400,17.020400009238568,17.4123479666223
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
