windowSec,maxSpeedKmh,maxSpeedEqKmh
5,21.13615519929035,22.239959864822517
10,20.997345378708626,21.45817442416063
15,20.80160213660336,21.16412361124269
20,20.497052933822214,20.724825045319445
30,19.08295508915269,19.593224891675668
60,15.25029098098603,15.283329250520783
120,14.864681342818757,14.875872231163028
180,14.705565591956088,14.71806278131214
300,14.50899841002973,14.525507817876012
600,13.192951225429807,13.178046984492845
900,13.082249609612543,13.072630865666724
1200,12.777431163541985,12.785649160987255
1500,12.497377888569023,12.521589930120342
1800,12.23880404888009,12.288163062887094
2100,12.138429553201323,12.221394524649039
2400,12.138429553201323,12.221394524649039
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
