windowSec,maxSpeedKmh,maxSpeedEqKmh
5,11.957711937038933,13.50069076019451
10,11.699107806933288,13.158817239846067
15,11.558515483832974,12.568928242048433
20,11.49015428379773,11.935884286347328
30,11.413483159435733,11.82034446585592
60,11.199395212928293,11.432795322191298
120,11.152158346485367,11.296562718335542
180,11.100432859797555,11.03091311653599
300,10.953781527702313,10.870182237007409
600,10.893239845841936,10.728820170091545
900,10.808570258697209,10.658771090631786
1200,10.773104329649591,10.584798704668126
1500,10.734827713615724,10.558019585391534
1800,10.69268308057225,10.560678829808445
2100,10.651359464176961,10.513415018157028
2400,10.639035613386449,10.493744763267275
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
