windowSec,maxSpeedKmh,maxSpeedEqKmh
5,32.4774730379364,20.87730580866082
10,32.08259845284795,18.542803576271506
15,30.77715528897614,18.32573928273748
20,29.262488227082354,16.974898385329276
30,26.635838312468863,16.096217900429856
60,25.287024649232453,14.266758330042324
120,20.63975889080596,13.525724189847583
180,19.523809703744313,12.90033095142218
300,18.212805386462538,12.708206241239555
600,14.954178666147822,11.525755953568623
900,13.126295426885546,11.525755953568623
1200,12.840335056003338,10.607513599690874
1500,12.326609450751516,9.975109083030853
1800,11.972181967747053,9.91514867524174
2100,10.80198193188288,9.273563003819815
2400,9.878387481393487,8.805406229143097
2700,9.15477186341507,8.805406229143097
3000,8.548046445581162,8.805406229143097
3300,8.142265113037242,8.805406229143097
3600,7.661130964334846,8.805406229143097
4500,6.973279894504109,8.740574832330262
5400,6.285013414944879,8.121833360376819
7200,5.3186334097934616,7.707478123929654
9000,4.849084431461961,7.707478123929654
12600,4.690668847493215,7.50545049294353
14400,4.690668847493215,7.50545049294353
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
