windowSec,maxSpeedKmh,maxSpeedEqKmh
5,12.468171069142834,20.555948688893263
10,11.819884030116764,12.993689438333117
15,10.184652801828138,11.957938991771433
20,9.404773135355118,10.411422338204108
30,8.796519524614713,9.211477453160684
60,7.601495220018885,8.02997068226848
120,7.087993877392771,7.3136945812392025
180,6.808746211849324,6.9954988666879725
300,6.43366931792246,6.531007841982677
600,6.126422504798515,6.190149066473915
900,5.93763341686776,5.981410663699096
1200,5.530821004711822,5.585640696786425
1500,5.63995911337672,5.6950736512752895
1800,5.317699379898131,5.327975551964468
2100,5.273754371286137,5.3108677500359995
2400,5.273754371286137,5.2878760403368235
2700,5.237120620212163,5.279704959098597
3000,5.237120620212163,5.279704959098597
3300,5.237120620212163,5.279704959098597
3600,5.237120620212163,5.279704959098597
4500,5.1145716668607575,5.150010196350418
5400,4.971231348340262,4.995722255744371
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
