windowSec,maxSpeedKmh,maxSpeedEqKmh
5,16.594691335803073,16.652984435693888
10,16.52739866837928,16.175738754080594
15,16.44803501765979,16.043324945367928
20,16.376127427092584,15.834330927062226
30,16.208557853504733,15.718751428844147
60,15.894437588277027,15.55131042784339
120,15.350367087483011,15.194029144666256
180,15.210009746847446,14.981803880700328
300,15.11057666154511,14.83005113898591
600,14.451094355443978,14.171742684824743
900,14.137618531266963,14.121488558866384
1200,14.083560410345214,13.985437896164234
1500,13.745914625581994,13.581995091576964
1800,13.70902994906997,13.69829091981901
2100,13.525526528319885,13.443543198615286
2400,13.376231432252126,13.379693532225035
2700,13.299711407239878,13.245634382284043
3000,13.140734206676958,13.09904730331956
3300,12.962109566310165,12.923223165208695
3600,12.749891642475227,12.718336085262258
4500,12.688795905141337,12.653120090603052
5400,12.688795905141337,12.653120090603052
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
