windowSec,maxSpeedKmh,maxSpeedEqKmh
5,17.936880137957488,19.350584009998194
10,17.787420017077356,18.652167766335346
15,17.57533035968296,17.983008401764216
20,17.364678897590522,17.616244948244937
30,17.20228752312249,17.439690876067303
60,17.004325581176513,16.927882118102914
120,16.973271244635157,16.802707869868208
180,16.8358874478833,16.694524567611413
300,14.434893471321033,14.39926149502159
600,14.088158930443724,14.103047673911618
900,13.619160654391461,13.635905981328824
1200,13.229696293422883,13.243091233769674
1500,13.002292204502357,13.014264012539435
1800,12.935948834484151,12.945634328964843
2100,12.620582847881561,12.649696851574497
2400,12.521607055392337,12.54958380107468
2700,12.521607055392337,12.54958380107468
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
