windowSec,maxSpeedKmh,maxSpeedEqKmh
5,12.85512633030011,14.530298293066181
10,12.639055502537389,13.140749314787575
15,12.447279005604676,12.494563186170717
20,12.26137747494484,12.309412050328891
30,12.123189621515763,12.15269441224318
60,12.039781277645037,11.696144361886608
120,11.915760686341848,11.578878887658421
180,11.863242347930328,11.481749329881794
300,11.667857371173186,11.35567707766349
600,11.365097727811746,11.266058733931558
900,11.238916686785217,11.204979467967993
1200,11.153762865562234,11.196340024562295
1500,11.178097444178762,11.164470514974974
1800,11.172830749600312,11.128335181557011
2100,11.12552724417272,11.11004618578462
2400,11.105577877967738,11.080701323652143
2700,11.081231902511561,11.06717027767652
3000,11.060736786962716,11.049649757196246
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
