windowSec,maxSpeedKmh,maxSpeedEqKmh
5,14.906161510878047,18.309753322277718
10,14.67934461561577,16.255753447425583
15,14.390212662827265,16.07867922804871
20,13.981011526276632,15.928360777401334
30,13.166776210937567,15.552446597004979
60,12.951268676350482,14.41281083402926
120,12.435035717065146,14.231465849127773
180,12.142406464527893,13.919879365279032
300,11.882786433735994,13.734636077384154
600,11.12158914783177,13.46827205543775
900,10.133713605762939,12.995509268222678
1200,8.904382983300005,12.45399564179646
1500,9.129276813472995,12.432441359446559
1800,9.127040046038218,12.432441359446559
2100,9.127040046038218,12.20284275487966
2400,9.127040046038216,11.717785675366136
2700,9.127040046038216,11.40157174495853
3000,9.127040046038216,11.359726464476076
3300,8.694652329205283,11.302109448547972
3600,8.300687203273524,10.987797961932054
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
