windowSec,maxSpeedKmh,maxSpeedEqKmh
5,12.723877747465762,15.264579345043533
10,12.447412964439856,14.84266003945928
15,12.286405382726382,14.343668468339391
20,12.251957902271375,13.756780190629081
30,12.22343439827909,13.50487804712577
60,12.156770259749889,12.614575922093165
120,11.970707177993651,12.304762733827168
180,11.740230967442823,12.058599736657046
300,11.4312527382793,11.307297312259806
600,11.319797822259211,11.274895022043557
900,11.21842286384202,11.15013397309314
1200,11.121289627995203,11.099214549201518
1500,11.096003312243571,11.069099438978977
1800,11.095981452752843,11.047766786643331
2100,11.06033647386483,11.01465826324449
2400,11.046249485688907,11.01465826324449
2700,10.873228415709393,10.820280147840197
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
