windowSec,maxSpeedKmh,maxSpeedEqKmh
5,30.332780005502183,35.387882928368114
10,29.898161003641587,31.12029188088859
15,29.12707115977999,30.504080295779886
20,29.29077041874458,28.16740704603476
30,28.669329051950896,27.31586612917271
60,26.436985441892734,26.637657606150675
120,24.932704469239805,25.663778246399172
180,24.379490630822502,25.242349311483704
300,22.49143428348797,23.97676099117421
600,20.56726748697322,22.054746457159226
900,20.458710826768016,21.466173086084225
1200,20.458710826768016,21.466173086084225
1500,19.624863787251762,20.838997765326713
1800,19.624863787251762,20.838997765326713
2100,19.275099769092076,20.838997765326713
2400,18.752442596336444,20.838997765326713
2700,18.2405867976755,20.78524108480798
3000,17.756272167317878,20.47010771014122
3300,17.397086520883633,20.446168422613408
3600,17.128012672318093,20.4047469636023
4500,16.98473904071693,20.315012645678063
5400,16.98473904071693,20.315012645678063
7200,16.98473904071693,20.315012645678063
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
