windowSec,maxSpeedKmh,maxSpeedEqKmh
5,36.290532780786904,40.54851965706534
10,35.81591434279549,38.74252755346536
15,35.34686303183548,35.54677924221044
20,34.85742930944345,33.412781230518064
30,34.82076496449053,29.94598432789296
60,33.04847415720859,28.032468273665902
120,32.22035863965212,26.81525786996134
180,31.923668293892245,25.142510917071867
300,29.4482362505916,24.184929883114076
600,25.172695157983505,23.141129265563166
900,25.057135939984654,22.540911583403947
1200,22.5022444265827,22.228547382707582
1500,21.353420200921246,22.055393571389278
1800,20.30705776203737,21.688770105177476
2100,20.30705776203737,21.688770105177476
2400,20.30705776203737,21.679325247683412
2700,20.30705776203737,21.52776067351888
3000,19.93917612983985,21.5216238908323
3300,19.23045930088317,21.377482210609895
3600,18.64786084482404,21.20011775936274
4500,17.475376505487624,20.78609516576908
5400,17.475376505487624,19.954966273232465
7200,17.0151671781531,19.90624105736595
9000,17.0151671781531,19.90624105736595
12600,16.91630101185522,19.739719301407515
14400,16.91630101185522,19.739719301407515
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
