windowSec,maxSpeedKmh,maxSpeedEqKmh
5,13.531472184223308,30.842169731838386
10,13.258524554646375,25.476955834600894
15,13.166031352084765,24.609196567128443
20,13.112335836887468,23.841129860373133
30,12.685158104229224,22.46883005040119
60,12.056875777940906,20.818388626573526
120,9.949132554716632,20.016500341839215
180,9.73037714473811,19.692856496876903
300,9.248802207266138,17.682941063867872
600,8.710219030738656,17.04692568123558
900,8.05923065580817,14.514743087664687
1200,7.59750883560073,11.994447166545408
1500,6.92830693360063,10.491228037047657
1800,6.74926556526646,9.803497252523155
2100,6.66804559229528,9.665282261592518
2400,6.66804559229528,9.665282261592518
2700,6.66804559229528,9.665282261592518
3000,6.66804559229528,9.665282261592518
3300,6.66804559229528,9.665282261592518
3600,6.66804559229528,9.665282261592518
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
