windowSec,maxSpeedKmh,maxSpeedEqKmh
5,12.02058321125196,20.05156215569546
10,11.937574621266032,18.131958960967204
15,11.77325505793604,17.55588007612656
20,11.616856346002407,16.994752974236583
30,11.456368182726537,16.316077248193036
60,11.131840457825781,15.856690680502894
120,10.676530974714773,14.94451723234658
180,10.492240049039548,13.272789238665784
300,10.469468354873028,12.890953030776702
600,10.290061967300863,12.322114218089522
900,10.156933903238706,11.907428476787613
1200,10.149699068811692,11.898433325945705
1500,10.116577698087323,11.52254733099801
1800,10.066815740765731,11.52254733099801
2100,10.066815740765731,11.444541688586945
2400,10.066815740765731,11.284226272263698
2700,10.045161644756629,11.147898673935822
3000,10.026806946670616,11.021996530962117
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
