windowSec,maxSpeedKmh,maxSpeedEqKmh
5,18.887071503896266,32.098744233408375
10,17.57608808468131,20.414408968585413
15,14.894634071114025,16.743252295033376
20,13.39570965112946,14.92069122474356
30,12.801023974586402,14.051706344764899
60,12.512105014279427,13.57662374907907
120,11.986644588037587,12.804667543188495
180,11.83285415006743,12.285003440295295
300,11.667719737905092,11.90773688924178
600,11.511416276668156,11.651320257911612
900,11.283722891183663,11.542046069714141
1200,11.274569907566866,11.423881545778906
1500,11.213977023259966,11.381184535919202
1800,11.231645105436323,11.338809575667097
2100,11.209367710554396,11.27247491808762
2400,11.199654615381267,11.27116709119186
2700,11.193235911049053,11.25534420261183
3000,11.191797146346378,11.246333903453511
3300,11.184490032773244,11.25541952145281
3600,11.181055770390248,11.237914130172706
4500,11.181055770390248,11.216449700259576
5400,11.181055770390248,11.216449700259576
7200,11.155728309240416,11.18048210117648
9000,11.144253455328311,11.170239919317337
12600,11.044905529497127,11.088002836305415
14400,10.918605763205093,10.95225872895068
18000,10.578488770895786,10.611011801036323
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
